TIME              V(N27236)         I(R_RK2)              Pn 

0.014001          99.91832167          12.18384723          1217.38957
0.014002          99.80666692          31.92456476          3186.2844
0.014003          99.68017369          51.45896466          5129.43854
0.014004          99.55318057          70.77941596          7046.31598
0.014005          99.4257016          89.87121148          8935.50826
0.014006          99.29772217          108.7383375          10797.46923
0.014007          99.16926274          127.3791525          12632.09664
0.014008          99.04027427          145.8037955          14440.4479
0.014009          98.91090052          163.9925034          16220.64619
0.01401          98.78119452          181.9664316          17974.86148
0.014011          98.65104462          199.6706781          19697.72097
0.014012          98.52058388          217.1517131          21393.91357
0.014013          98.38974705          234.4148158          23064.01443
0.014014          98.2586697          251.435353          24705.7033
0.014015          98.12737344          268.2140207          26319.13737
0.014016          97.99584917          284.7545584          27904.76476
0.014017          97.86403918          301.0665742          29463.59101
0.014018          97.73210349          317.132292          30994.00598
0.014019          97.60006356          332.9525761          32496.19259
0.01402          97.46791882          348.5521238          33972.65011
0.014021          97.33559521          363.8781301          35418.29438
0.014022          97.20329203          378.9648446          36836.63046
0.014023          97.07097369          393.8139341          38227.90204
0.014024          96.93865611          408.418738          39591.56359
0.014025          96.80628126          422.7880637          40928.54021
0.014026          96.67400987          436.9066234          42237.51522
0.014027          96.54186314          450.7755789          43518.71425
0.014028          96.40982622          464.3986109          44772.58937
0.014029          96.27784442          477.784138          46000.0269
0.01403          96.14605586          490.9392723          47201.8747
0.014031          96.01457975          503.7990715          48372.05613
0.014032          95.8831734          516.4379277          49517.70737
0.014033          95.75207095          528.831618          50636.72261
0.014034          95.6212751          540.9751445          51728.73311
0.014035          95.49077513          552.8720673          52794.18225
0.014036          95.36060154          564.5225326          53833.20829
0.014037          95.23069494          575.9341088          54846.60542
0.014038          95.10120605          587.0951885          55833.46049
0.014039          94.97215377          598.0072968          56794.04095
0.01404          94.84347959          608.6950578          57730.75729
0.014041          94.71525719          619.1032374          58638.52236
0.014042          94.58754862          629.2735378          59521.44135
0.014043          94.46032997          639.2062075          60379.62928
0.014044          94.33354279          648.9015747          61213.18446
0.014045          94.20734317          658.3500786          62021.41178
0.014046          94.08173863          667.553484          62804.5924
0.014047          93.95671974          676.5151233          63563.14184
0.014048          93.83230633          685.2357772          64297.25335
0.014049          93.70843309          693.7216515          65007.56896
0.01405          93.58519436          701.9851503          65695.41673
0.014051          93.46280899          709.9655343          66355.37312
0.014052          93.34095412          717.7285019          66993.46317
0.014053          93.21983584          725.2581966          67608.45003
0.014054          93.09947978          732.5499241          68200.01685
0.014055          92.97986876          739.6068768          68768.55034
0.014056          92.86094373          746.4345548          69314.61719
0.014057          92.74284449          753.0268791          69837.85475
0.014058          92.62557986          759.3858605          70338.55567
0.014059          92.50913422          765.5145632          70817.08947
