TIME              V(N27236)         I(R_RK2)              Pn 

0.014001          99.91832172          12.18375925          1217.38078
0.014002          99.80666763          31.93161435          3186.98802
0.014003          99.68026247          51.45917573          5129.46414
0.014004          99.55321058          70.78891406          7047.26367
0.014005          99.4257132          89.88244061          8936.62576
0.014006          99.29773925          108.7484868          10798.47889
0.014007          99.16929031          127.3879777          12632.97534
0.014008          99.04039471          145.7993143          14440.02164
0.014009          98.91096664          163.9954614          16220.94961
0.01401          98.781267          181.9554682          17973.79169
0.014011          98.65113522          199.657205          19696.40993
0.014012          98.52069374          217.1354436          21392.33454
0.014013          98.38987752          234.3954369          23062.13833
0.014014          98.25882305          251.4125239          24703.4987
0.014015          98.12755501          268.1873916          26316.57302
0.014016          97.99606125          284.723789          27901.80987
0.014017          97.86428179          301.0312835          29460.21036
0.014018          97.73238197          317.0920847          30990.16474
0.014019          97.60038551          332.9070783          32491.85918
0.01402          97.4682774          348.5009465          33967.78693
0.014021          97.33600053          363.8207824          35412.85987
0.014022          97.20374904          378.9009526          36830.59311
0.014023          97.07147875          393.7430705          38221.2221
0.014024          96.93921761          408.3404454          39584.2033
0.014025          96.80690382          422.7018791          40920.46015
0.014026          96.67469881          436.8120493          42228.6733
0.014027          96.54261539          450.6721629          43509.06929
0.014028          96.41065016          464.2858619          44762.10181
0.014029          96.27874468          477.661531          45988.65259
0.01403          96.14704007          490.8063654          47189.57928
0.014031          96.01564974          503.6552686          48358.78786
0.014032          95.88433613          516.2827042          49503.42435
0.014033          95.75332524          528.6644647          50621.38043
0.014034          95.62262626          540.7954819          51712.28425
0.014035          95.49223079          552.6793707          52776.58602
0.014036          95.36216932          564.3162287          53814.41975
0.014037          95.23237187          575.7136208          54826.57363
0.014038          95.10300581          586.8599295          55812.14328
0.014039          94.97407786          597.7567035          56771.3917
0.01404          94.84553948          608.4285521          57706.73426
0.014041          94.7174497          618.8201627          58613.06763
0.014042          94.58988549          628.9732771          59494.51026
0.014043          94.46281177          638.8881716          60351.1731
0.014044          94.33618029          648.5650743          61183.15178
0.014045          94.21014089          657.9945162          61989.75608
