TIME              V(N27236)         I(R_RK2)              Pn 

0.014001          99.76903309          12.16709038          1213.89884
0.014002          99.6410587          31.87174437          3175.73435
0.014003          99.51247893          51.36497474          5111.45597
0.014004          99.38331743          70.65730242          7022.15712
0.014005          99.25367602          89.71913651          8904.95411
0.014006          99.12356989          108.5498036          10759.84404
0.014007          98.9929941          127.1533069          12587.28656
0.014008          98.861893          145.539685          14388.32877
0.014009          98.73042228          163.6893115          16161.11485
0.01401          98.59864228          181.6205623          17907.54085
0.014011          98.46640408          199.2837241          19622.7517
0.014012          98.33386735          216.7227143          21311.18264
0.014013          98.20096516          233.9427453          22973.40338
0.014014          98.06783313          250.9191462          24607.09696
0.014015          97.93449574          267.6525916          26212.42159
0.014016          97.80094558          284.1468088          27789.82658
0.014017          97.66711831          300.4112895          29340.30495
0.014018          97.53318441          316.4283115          30862.26086
0.014019          97.39915902          332.1987114          32355.87512
0.01402          97.2650382          347.7472289          33823.6475
0.014021          97.13075984          363.0207003          35260.47646
0.014022          96.99651932          378.0536754          36669.89063
0.014023          96.86227654          392.8477519          38052.12758
0.014024          96.72805283          407.3961885          39406.64004
0.014025          96.59378816          421.7077363          40734.34775
0.014026          96.45964826          435.7671446          42033.94549
0.014027          96.32564575          449.5755404          43305.65424
0.014028          96.19177668          463.1365363          44549.92627
0.014029          96.05797603          476.4585124          45767.64036
0.01403          95.92439476          489.5487821          46959.67063
0.014031          95.79113633          502.3419701          48119.90814
0.014032          95.65797399          514.9126937          49255.50506
0.014033          95.52512968          527.2367369          50364.35766
0.014034          95.39261611          539.3090401          51446.10023
0.014035          95.26042358          551.1331534          52501.17764
0.014036          95.12857498          562.7091378          53529.71841
0.014037          94.99701286          574.0445602          54532.51847
0.014038          94.86589198          585.1278416          55508.67462
0.014039          94.73523105          595.9605076          56458.45638
0.01404          94.60497369          606.5672114          57384.27508
0.014041          94.47517911          616.8923321          58281.01357
0.014042          94.34592813          626.9778981          59152.81171
0.014043          94.21719237          636.8241692          59999.78526
0.014044          94.08890997          646.431262          60822.01281
0.014045          93.96123858          655.7897598          61618.81808
0.014046          93.8341909          664.9013903          62390.48399
0.014047          93.70774871          673.7694245          63137.41592
0.014048          93.58193258          682.3946432          63859.80949
0.014049          93.45668928          690.7831457          64558.30581
0.01405          93.33210049          698.9476018          65234.24781
0.014051          93.20839505          706.8268646          65882.19763
0.014052          93.08523969          714.4867894          66508.17405
0.014053          92.96285106          721.9115972          67110.96029
0.014054          92.84124714          729.0965999          67690.23762
0.014055          92.72041417          736.0449549          68246.39307
0.014056          92.60029694          742.7619863          68779.98049
0.014057          92.48103111          749.2418184          69290.65592
0.014058          92.36262311          755.4863804          69778.70382
0.014059          92.24506232          761.4987359          70244.49835
0.01406          92.12822993          767.3023332          70690.20578
0.014061          92.01246252          772.8360711          71110.55003
0.014062          91.89755548          778.1525439          71510.31657
0.014063          91.78353841          783.2483222          71889.30247
0.014064          91.6703789          788.1214538          72247.39229
0.014065          91.55820557          792.7681717          72584.43123
0.014066          91.44702004          797.1905165          72900.69714
0.014067          91.33680602          801.391361          73196.52729
0.014068          91.2275131          805.3747575          73472.33624
0.014069          91.11926063          809.1379573          73728.05242
0.01407          91.01196268          812.7014837          73965.5571
0.014071          90.90579972          816.0159295          74180.58066
0.014072          90.80068218          819.1256751          74377.17009
0.014073          90.69659885          822.0295713          74555.28627
0.014074          90.59358083          824.7230279          74714.61229
0.014075          90.49157483          827.2093196          74855.47404
0.014076          90.3906959          829.4875839          74977.95995
0.014077          90.29094652          831.5599423          75082.33428
0.014078          90.1923082          833.4288463          75168.87137
0.014079          90.09478858          835.0961255          75237.80887
0.01408          89.99825581          836.581089          75290.83885
0.014081          89.90308501          837.8347433          75323.92815
0.014082          89.80902078          838.9023177          75340.99568
0.014083          89.71602338          839.7821651          75341.91636
0.014084          89.62422906          840.4692549          75326.40902
0.014085          89.5336403          840.965869          75294.73562
0.014086          89.44423354          841.2742007          75247.12608
0.014087          89.35595682          841.3962692          75183.7687
0.014088          89.26891957          841.3338056          75104.95982
0.014089          89.18310868          841.0890688          75010.93783
0.01409          89.09840427          840.6792067          74903.17582
0.014091          89.01507233          840.0612736          74778.11503
0.014092          88.93294572          839.2766178          74639.34189
0.014093          88.85202025          838.3233892          74486.72675
0.014094          88.77233014          837.198252          74320.03962
0.014095          88.69382985          835.9024698          74139.39143
0.014096          88.61660277          834.439461          73945.19025
0.014097          88.54064585          832.8113257          73737.65265
0.014098          88.46593955          831.0199141          73516.95749
0.014099          88.39244157          829.0661115          73283.17782
0.0141          88.32012632          826.9672336          73037.85053
0.014101          88.2493234          824.6870272          72778.07217
0.014102          88.17964963          822.2578828          72506.41201
0.014103          88.11123585          819.6821135          72223.20402
0.014104          88.04411263          816.9569721          71928.25167
0.014105          87.97825758          814.0840076          71621.69251
0.014106          87.91363721          811.0635228          71303.5443
0.014107          87.85031239          807.9007119          70974.32992
0.014108          87.78827672          804.5977724          70634.25189
0.014109          87.72751988          801.1560324          70283.43176
0.01411          87.66792757          797.5891278          69922.98589
0.014111          87.60978775          793.8635438          69550.21657
0.014112          87.55289032          790.0148773          69168.0859
0.014113          87.49723095          786.0408821          68776.4006
0.014114          87.44280986          781.9368623          68374.75637
0.014115          87.38968357          777.7091994          67963.76085
0.014116          87.33784053          773.359968          67543.58956
0.014117          87.2872687          768.8903048          67114.33464
0.014118          87.23793314          764.2994953          66675.90827
0.014119          87.1898775          759.5944858          66228.95017
0.01412          87.14299539          754.7865242          65774.3586
0.014121          87.09754988          749.8459927          65309.74875
0.014122          87.05332659          744.8048735          64837.7419
0.014123          87.01032106          739.6608186          64358.1253
0.014124          86.96856616          734.4124805          63870.8004
0.014125          86.92805653          729.0621343          63375.95442
0.014126          86.88875921          723.6084645          62873.44163
0.014127          86.85071824          718.0593356          62363.96904
0.014128          86.81392579          712.4165815          61847.68024
0.014129          86.77836337          706.6809517          61324.61641
0.01413          86.74390114          700.8594007          60795.27857
0.014131          86.71087847          694.936846          60258.5844
0.014132          86.67900712          688.9332496          59716.05005
0.014133          86.64829052          682.8450257          59167.35417
0.014134          86.61878586          676.6774681          58612.98071
0.014135          86.59049226          670.4323892          58053.07061
0.014136          86.56338751          664.1102904          57487.63642
0.014137          86.53747008          657.7133918          56916.85296
0.014138          86.51271037          651.2397621          56340.51692
0.014139          86.48913289          644.6981728          55759.38594
0.01414          86.46663504          638.0956733          55173.9857
0.014141          86.44546867          631.4123901          54582.73999
0.014142          86.42540603          624.6724345          53987.56879
0.014143          86.40645688          617.873392          53388.2506
0.014144          86.3886432          611.0150272          52784.75917
0.014145          86.37194213          604.0949249          52176.85189
0.014146          86.35636918          597.1223199          51565.3155
0.014147          86.34191644          590.098748          50950.25679
0.014148          86.32856639          583.0244312          50331.66332
0.014149          86.31630132          575.8967842          49709.28035
0.01415          86.30503542          568.7287922          49084.15856
0.014151          86.29503827          561.5134331          48455.8232
0.014152          86.28604766          554.2552372          47824.49381
0.014153          86.27808121          546.9538054          47190.12484
0.014154          86.27117324          539.6167963          46553.37412
0.014155          86.26530907          532.2455983          45914.33104
