TIME              V(N27236)         I(R_RK2)              Pn 

0.014001          99.76903305          12.16712283          1213.90208
0.014002          99.64098925          31.88820001          3177.37179
0.014003          99.51243239          51.38326665          5113.27385
0.014004          99.38334409          70.66366905          7022.79174
0.014005          99.25373667          89.72043554          8905.08848
0.014006          99.12363084          108.5518409          10760.0526
0.014007          98.99294822          127.1704049          12588.97331
0.014008          98.86190176          145.5490251          14389.25342
0.014009          98.73046122          163.6943712          16161.62077
0.01401          98.59860413          181.6262538          17908.0951
0.014011          98.46636117          199.2907276          19623.43276
0.014012          98.3338109          216.7311977          21312.00461
0.014013          98.20089344          233.952862          22974.38007
0.014014          98.0677515          250.9310696          24608.24578
0.014015          97.93440113          267.6665043          26213.7588
0.014016          97.80083039          284.1628938          27791.36698
0.014017          97.66698556          300.4297741          29342.07041
0.014018          97.5330364          316.4493536          30864.26632
0.014019          97.39899576          332.2225177          32358.13959
0.01402          97.26485128          347.7740077          33826.18714
0.014021          97.13054716          363.0506922          35263.31238
0.014022          96.9962767          378.0871289          36673.04377
0.014023          96.86200876          392.8848514          38055.61592
0.014024          96.72775682          407.4371719          39410.48368
0.014025          96.59346162          421.7528595          40738.56865
0.014026          96.45928586          435.8166503          42038.56285
0.014027          96.32525055          449.6296714          43310.69075
0.014028          96.1913403          463.195558          44555.40155
0.014029          96.05750454          476.5227028          45773.58169
0.01403          95.92387594          489.6183637          46966.09118
0.014031          95.79057558          502.4172551          48126.83805
0.014032          95.65736439          514.9939081          49262.95993
0.014033          95.52447202          527.3241894          50372.36478
0.014034          95.39190734          539.4030523          51454.68598
0.014035          95.25966142          551.2339877          52510.36303
0.014036          95.12775942          562.8171235          53539.53192
0.014037          94.9961332          574.1599402          54542.97416
0.014038          94.86494899          585.2509246          55519.79911
0.014039          94.7342217          596.0916147          56470.27518
0.01404          94.60389797          606.7066744          57396.81632
0.014041          94.47403183          617.0404803          58294.30198
0.014042          94.34470744          627.1350628          59166.87403
0.014043          94.21589539          636.9906577          60014.64517
0.014044          94.08753133          646.6073674          60837.69094
0.014045          93.95977601          655.9758266          61635.34174
0.014046          93.83263909          665.097739          62407.8761
0.014047          93.70610537          673.9764457          63155.70784
0.014048          93.58019771          682.6126357          63879.02541
0.014049          93.45485748          691.0124891          64578.47369
0.01405          93.33017024          699.1886005          65255.39111
0.014051          93.206359          707.0799106          65904.34399
0.014052          93.08309736          714.7522192          66531.35041
0.014053          92.96059657          722.1897777          67135.19257
0.014054          92.83887823          729.3879121          67715.55555
0.014055          92.71792551          736.349722          68272.81867
0.014056          92.59768082          743.0805651          68807.53699
0.014057          92.47829063          749.5745701          69319.37494
0.014058          92.35975525          755.8337099          69808.61646
0.014059          92.24205945          761.8609421          70275.62231
0.01406          92.12508661          767.6798058          70722.5686
0.014061          92.00917426          773.2292583          71144.18557
0.014062          91.89412          778.5617683          71545.24856
0.014063          91.779958          783.6739549          71925.56267
0.014064          91.6666428          788.5638902          72285.00445
0.014065          91.55430925          793.2277291          72623.41682
0.014066          91.44296353          797.667666          72941.09529
0.014067          91.332584          801.8864382          73238.36048
0.014068          91.22311248          805.8881038          73515.62114
0.014069          91.11468224          809.669975          73772.82249
0.01407          91.00720576          813.2525084          74011.83837
0.014071          90.90085678          816.5864082          74228.40414
0.014072          90.79555139          819.7160038          74426.56655
0.014073          90.69127202          822.6400672          74606.27411
0.014074          90.58805569          825.3540815          74767.2215
0.014075          90.48584056          827.8613291          74909.72823
0.014076          90.38475335          830.1609078          75033.88889
0.014077          90.28478734          832.2549406          75139.96032
0.014078          90.18592782          834.1459278          75228.22444
0.014079          90.088187          835.8356319          75298.91671
0.01408          89.99143133          837.3434155          75353.73248
0.014081          89.89602787          838.6203137          75388.63509
0.014082          89.80172412          839.7114878          75407.53937
0.014083          89.70848248          840.6152402          75410.31755
0.014084          89.61644401          841.3266596          75396.70348
0.014085          89.5256005          841.8479138          75366.94001
0.014086          89.43593439          842.1812576          75321.2677
0.014087          89.34739817          842.3286966          75259.87745
0.014088          89.26009083          842.2920274          75183.06287
0.014089          89.17400535          842.0733952          75091.05745
0.01409          89.08902398          841.6899744          74985.33831
0.014091          89.00540775          841.0988907          74862.34972
0.014092          88.92299242          840.3414306          74725.67466
0.014093          88.84177176          839.4156917          74575.17729
0.014094          88.76178418          838.318392          74410.63618
0.014095          88.68298087          837.0508316          74232.16289
0.014096          88.60544327          835.6163579          74040.1578
0.014097          88.52917362          834.0170975          73834.84443
0.014098          88.45414925          832.2549267          73616.4015
0.014099          88.38032537          830.330665          73384.89434
0.0141          88.3076789          828.2616122          73141.8605
0.014101          88.23654048          826.0116081          72884.4067
0.014102          88.16652322          823.61297          72615.09204
0.014103          88.09776611          821.0679941          72334.2561
0.014104          88.03028897          818.3739427          72041.69466
0.014105          87.96407542          815.5324158          71737.55493
0.014106          87.89909098          812.5436701          71421.84998
0.014107          87.83539994          809.4129162          71095.10721
0.014108          87.77299281          806.1422626          70757.51902
0.014109          87.71185688          802.7331197          70409.21251
0.01411          87.65188308          799.1990716          70051.30358
0.014111          87.59335213          795.5067018          69681.09865
0.014112          87.53605689          791.6914647          69301.54909
0.014113          87.48000088          787.7511405          68912.47046
0.014114          87.42517222          783.6811007          68513.45519
0.014115          87.37163394          779.4877104          68105.11489
0.014116          87.31937901          775.1729616          67687.62163
0.014117          87.26838461          770.7380068          67261.06081
0.014118          87.21862162          766.1821726          66825.353
0.014119          87.17013873          761.5123696          66381.1389
0.01412          87.12281562          756.7398037          65929.30239
0.014121          87.07692459          751.8349899          65467.47872
0.014122          87.03225181          746.8297411          64998.27409
0.014123          86.98879626          741.7217982          64521.48639
0.014124          86.94658065          736.5097734          64037.00641
0.014125          86.90560575          731.1959234          63545.02465
0.014126          86.86584284          725.7789569          63045.40081
0.014127          86.82733111          720.2667008          62538.83532
0.014128          86.79006042          714.6610349          62025.4744
0.014129          86.75401212          708.9626946          61505.3582
0.01413          86.71906366          703.1785831          60978.98831
0.014131          86.68553751          697.2936366          60445.27369
0.014132          86.65317034          691.3278298          59905.7482
0.014133          86.62194693          685.277506          59360.07176
0.014134          86.59193643          679.1480236          58808.74249
0.014135          86.56312873          672.9411252          58251.88925
0.014136          86.53550531          666.6573533          57689.53094
0.014137          86.50905853          660.2989647          57121.84178
0.014138          86.48376988          653.8639252          56548.61724
0.014139          86.45966062          647.3610397          55970.61579
0.01414          86.43662105          640.7973295          55388.35594
0.014141          86.41491091          634.1530229          54800.27698
0.014142          86.39430324          627.4520576          54208.28333
0.014143          86.37479651          620.6920926          53612.15319
0.014144          86.35642373          613.8728846          53011.86694
0.014145          86.33916015          606.9920685          52407.18541
0.014146          86.3230226          600.0588144          51798.8906
0.014147          86.30799475          593.0746434          51187.08321
0.014148          86.29406499          586.0397031          50571.74823
0.014149          86.28121986          578.9515682          49952.64754
0.01415          86.26937545          571.823103          49330.82196
0.014151          86.25878548          564.6472942          48705.78982
0.014152          86.24920101          557.428656          48077.7762
0.014153          86.24063389          550.166834          47446.73651
0.014154          86.23312317          542.8694382          46813.32713
0.014155          86.22665109          535.5378853          46177.63838
0.014156          86.22120314          528.1720895          45539.63302
0.014157          86.21677436          520.7692838          44899.04784
0.014158          86.21335923          513.3389913          44256.67886
0.014159          86.21094117          505.8825295          43612.60899
0.01416          86.20943472          498.401618          42966.92175
0.014161          86.2090702          490.8878946          42318.98897
0.014162          86.20962441          483.3571276          41670.03643
0.014163          86.21110783          475.8071333          41019.86008
0.014164          86.21354089          468.2335538          40368.07264
0.014165          86.21691941          460.6460594          39715.48418
0.014166          86.22122141          453.0457834          39062.1608
0.014167          86.22644383          445.4324643          38408.05736
0.014168          86.23257295          437.8079075          37753.30232
0.014169          86.23960667          430.1689685          37097.60265
0.01417          86.24744911          422.5255416          36441.75015
0.014171          86.25630822          414.8800122          35786.01821
0.014172          86.26599912          407.2227799          35129.47997
0.014173          86.27651057          399.5667598          34473.22578
0.014174          86.28786038          391.9122344          33817.26816
0.014175          86.30004368          384.2587611          33161.54787
0.014176          86.31305615          376.6030089          32505.75665
0.014177          86.32686971          368.9545086          31850.68779
0.014178          86.34148027          361.3141671          31196.40003
0.014179          86.35688086          353.6814755          30542.82904
0.01418          86.37299447          346.0533597          29889.66492
0.014181          86.38999828          338.4404256          29237.86779
0.014182          86.40770759          330.8400033          28587.12626
0.014183          86.42613478          323.2537614          27937.57315
0.014184          86.44530364          315.6780305          27288.8832
0.014185          86.46518505          308.1220922          26641.83372
0.014186          86.48576719          300.5867105          25996.47226
0.014187          86.50704556          293.0712133          25352.7248
0.014188          86.52901631          285.5721747          24710.27936
0.014189          86.5516505          278.0987274          24069.90386
0.01419          86.57488594          270.6491685          23431.42089
0.014191          86.59888674          263.2249896          22794.99106
0.014192          86.62347948          255.8304911          22160.9273
0.014193          86.64867107          248.4640183          21529.07699
