TIME              V(N27236)         I(R_RK2)              Pn 

0.014001          99.76902524          12.16793675          1213.98319
0.014002          99.64099443          31.89179128          3177.7298
0.014003          99.51242728          51.3909371          5114.03689
0.014004          99.3833252          70.67401126          7023.81824
0.014005          99.25368757          89.73437741          8906.46786
0.014006          99.12344253          108.5858612          10763.40437
0.014007          98.99280831          127.1976374          12591.65134
0.014008          98.86174134          145.5798354          14392.27603
0.014009          98.73024557          163.7330008          16165.39938
0.01401          98.5983104          181.6693976          17912.29565
0.014011          98.46599497          199.3441564          19628.6207
0.014012          98.33336842          216.7961336          21318.29408
0.014013          98.20035862          234.0306096          22981.88979
0.014014          98.06711748          251.023004          24617.10242
0.014015          97.93365194          267.7740736          26224.09292
0.014016          97.79995916          284.2875455          27803.31034
0.014017          97.66598153          300.5730397          29355.76094
0.014018          97.53188435          316.6128472          30879.8476
0.014019          97.39768047          332.4078169          32375.75034
0.01402          97.26336739          347.9826535          33845.96467
0.014021          97.12887724          363.2846876          35285.43383
0.014022          96.99440825          378.348138          36697.65376
0.014023          96.85992368          393.1746316          38082.86481
0.014024          96.72543987          407.7575748          39440.53078
0.014025          96.59089739          422.1057886          40771.57691
0.014026          96.45645917          436.204029          42074.69611
0.014027          96.32214621          450.053464          43350.11556
0.014028          96.18794306          463.6578112          44598.29114
0.014029          96.05378828          477.0254749          45820.10397
0.01403          95.91983228          490.1635721          47016.40763
0.014031          95.78618307          503.0073742          48181.15643
0.014032          95.6526013          515.6310618          49321.45237
0.014033          95.51932439          528.0105336          50435.20944
0.014034          95.38634934          540.1407883          51522.05793
0.014035          95.25367323          552.025397          52582.44678
0.014036          95.12132045          563.6645244          53616.51385
0.014037          94.9892256          575.0657749          54625.05263
0.014038          94.85755233          586.2175707          55607.16389
0.014039          94.72630789          597.1214777          56563.11294
0.01404          94.59544475          607.8019626          57495.29697
0.014041          94.46501766          618.2041738          58398.6682
0.014042          94.33511048          628.3694917          59277.30542
0.014043          94.20568443          638.2983168          60131.3298
0.014044          94.07668915          647.99093          60960.84129
0.014045          93.94827921          657.4378043          61765.1504
0.014046          93.82045733          666.6407825          62544.54309
0.014047          93.69321348          675.6031722          63299.43224
0.014048          93.56656749          684.3257355          64030.01012
0.014049          93.44046326          692.814766          64736.93269
0.01405          93.31498384          701.0824714          65421.49949
0.014051          93.19035293          709.0685588          66078.34925
0.014052          93.06624097          716.8383591          66713.45146
0.014053          92.94286429          724.3760925          67325.58886
0.014054          92.8202398          731.6771378          67914.44739
0.014055          92.69835576          738.7446894          68480.41803
0.014056          92.5771509          745.5842555          69024.06613
0.014057          92.45676504          752.1897455          69545.03057
0.014058          92.33720146          758.5632132          70043.60424
0.014059          92.21844697          764.7077014          70520.15661
0.01406          92.10039403          770.6464858          70976.845
0.014061          91.98336125          776.3192063          71408.45
0.014062          91.86715496          781.7777581          71819.69845
0.014063          91.75180689          787.0188128          72210.39813
0.014064          91.63727202          792.0406128          72580.44109
0.014065          91.52368872          796.8392834          72929.67053
0.014066          91.41105777          801.4168944          73258.36603
0.014067          91.2993602          805.7762751          73566.85838
0.014068          91.18853393          809.9216326          73855.56627
0.014069          91.07871662          813.8500912          74124.42183
0.01407          90.96981796          817.5819101          74375.27753
0.014071          90.8620084          821.0685951          74603.94158
0.014072          90.75520771          824.3537022          74814.39147
0.014073          90.64939901          827.4361323          75006.58811
0.014074          90.54461522          830.3114599          75180.23165
0.014075          90.4407988          832.9830994          75335.6569
0.014076          90.33807501          835.4499577          75472.94095
0.014077          90.23643475          837.7141524          75592.33845
0.014078          90.13586286          839.7782297          75694.13535
0.014079          90.03636619          841.6439522          75778.56308
0.01408          89.93781978          843.3304562          75847.30258
0.014081          89.84059122          844.7894451          75896.3832
0.014082          89.74441364          846.0653983          75929.64307
0.014083          89.64927074          847.1568858          75946.99701
0.014084          89.55528746          848.0588156          75948.15101
0.014085          89.46245696          848.7733765          75933.35166
0.014086          89.37077109          849.3028516          75902.85074
0.014087          89.28017257          849.6494011          75856.84515
0.014088          89.19076325          849.8145525          75795.60856
0.014089          89.10253824          849.800473          75719.37914
0.01409          89.01537785          849.6241092          75629.61111
0.014091          88.92953402          849.2434319          75522.82267
0.014092          88.84486059          848.6988065          75402.52715
0.014093          88.76133717          847.9885429          75268.59697
0.014094          88.67900413          847.1093967          75120.81769
0.014095          88.59781567          846.0627575          74959.31223
0.014096          88.51785564          844.851748          74784.46507
0.014097          88.43911543          843.478556          74596.49738
0.014098          88.36158313          841.9449671          74395.5902
0.014099          88.28521382          840.2520067          74181.82807
0.0141          88.20998797          838.4202993          73957.04452
0.014101          88.42582023          836.4633641          73964.95906
0.014102          88.35718985          834.3570171          73721.44136
0.014103          88.28976067          832.1030652          73466.18048
0.014104          88.22349228          829.7091769          73199.84116
0.014105          88.15850786          827.1716062          72922.21455
0.014106          88.0947633          824.4913239          72633.36802
0.014107          88.03225409          821.670547          72333.51037
0.014108          87.97096014          818.7102567          72022.72736
0.014109          87.91089418          815.6132568          71701.29071
0.01411          87.85198648          812.398366          71370.81027
0.014111          87.79448014          809.0247845          71027.91038
0.014112          87.73816626          805.5303331          70675.75429
0.014113          87.68305226          801.9128555          70314.16682
0.014114          87.62912807          798.1679915          69942.76515
0.014115          87.57644507          794.3017502          69562.1236
0.014116          87.52500247          790.316091          69172.41782
0.014117          87.47477695          786.2121962          68773.7365
0.014118          87.42573754          781.9895489          68366.01306
0.014119          87.37793216          777.6547015          67949.85975
0.01412          87.33124689          773.2186722          67526.15076
0.014121          87.28594352          768.6525517          67092.56321
0.014122          87.2418108          763.987495          66651.65249
0.014123          87.1988495          759.2212792          66203.22206
0.014124          87.15708774          754.3525677          65747.17293
0.014125          87.11652321          749.3835318          65283.68784
0.014126          87.07712516          744.3131122          64812.64603
0.014127          87.03892702          739.1486723          64334.70735
0.014128          87.0019271          733.8920251          63850.02047
0.014129          86.96610613          728.5442409          63358.65577
0.01413          86.93134393          723.1118628          62861.08604
0.014131          86.89795605          717.5797625          62356.21466
0.014132          86.86567947          711.9677983          61845.56656
0.014133          86.83451102          706.2725765          61328.83383
0.014134          86.80450891          700.4990345          60806.47468
0.014135          86.77566154          694.6488924          60278.61718
0.014136          86.74795804          688.7227493          59745.29216
0.014137          86.72139839          682.722758          59206.67229
0.014138          86.69595024          676.6471249          58662.56547
0.014139          86.6716388          670.504135          58113.6922
0.01414          86.64835585          664.3008331          57560.57498
0.014141          86.6263595          658.0177948          57001.68605
0.014142          86.60542001          651.6783524          56438.87742
0.014143          86.58554868          645.2802938          55871.94829
0.014144          86.56677013          638.8233765          55300.87639
0.014145          86.54906539          632.3053682          54725.43866
0.014146          86.53244565          625.7349884          54146.37888
0.014147          86.51690064          619.113816          53563.8085
0.014148          86.50241257          612.442033          52977.71341
0.014149          86.48896829          605.7172861          52387.86315
0.01415          86.47649045          598.9520832          51795.2741
0.014151          86.46522947          592.1392121          51199.45285
0.014152          86.45493713          585.2835629          50600.65363
0.014153          86.44563119          578.3847564          49998.83534
0.014154          86.43734072          571.4499968          49394.61808
0.014155          86.43005402          564.4806066          48788.08932
0.014156          86.42376095          557.4766319          48179.22717
0.014157          86.41845062          550.4354069          47567.77503
0.014158          86.41412146          543.3660966          46954.50387
0.014159          86.41075911          536.2699608          46339.4944
0.01416          86.40827225          529.148811          45722.83452
0.014161          86.40688887          521.9942724          45103.90109
0.014162          86.40639727          514.8217526          44483.89288
0.014163          86.40681206          507.6292103          43862.62177
0.014164          86.40814223          500.4124794          43239.71269
0.014165          86.41038011          493.1807605          42615.93698
0.014166          86.41351967          485.9351843          41991.36961
0.014167          86.41754838          478.6755249          41365.96533
0.014168          86.42246168          471.4035388          40739.85427
