TIME              V(N27236)         I(R_RK2)              Pn 

0.014001          99.76903305          12.16722399          1213.91217
0.014002          99.64109331          31.87495996          3176.05586
0.014003          99.51243131          51.38824431          5113.76913
0.014004          99.38331768          70.67243238          7023.6608
0.014005          99.25369655          89.73099685          8906.13313
0.014006          99.12357006          108.5646809          10761.31875
0.014007          98.992868          127.186808          12590.5869
0.014008          98.86180228          145.56802          14391.11681
0.014009          98.73032948          163.7172853          16163.86152
0.01401          98.59845536          181.647799          17910.1924
0.014011          98.46617426          199.3174639          19626.02813
0.014012          98.33359119          216.7637335          21315.15635
0.014013          98.20062717          233.9918518          22978.1466
0.014014          98.06743182          250.9772039          24612.68983
0.014015          97.93402272          267.7205255          26218.94803
0.014016          97.80039629          284.2255218          27797.36867
0.014017          97.66648736          300.5017594          29348.95129
0.014018          97.53245885          316.53152          30872.09745
0.014019          97.3983343          332.3156739          32366.9931
0.01402          97.26410361          347.8789104          33836.13038
0.014021          97.129706          363.1683632          35274.43635
0.014022          96.99533752          378.2183888          36685.42028
0.014023          96.86095974          393.0306158          38069.32265
0.014024          96.72659339          407.5983529          39425.60015
0.014025          96.59217302          421.9304166          40755.1758
0.014026          96.45786755          436.0115329          42056.74269
0.014027          96.3236919          449.8428845          43330.52741
0.014028          96.18963138          463.4281387          44576.98183
0.014029          96.05563229          476.7756803          45796.98943
0.01403          95.92184268          489.8927074          46991.41121
0.014031          95.78836407          502.714222          48154.17292
0.014032          95.65497026          515.3145877          49292.40156
0.014033          95.52188409          527.6696351          50403.99772
0.014034          95.38911575          539.7743465          51488.59762
0.014035          95.25665321          551.6323138          52546.64802
0.014036          95.12451934          563.2436589          53578.28232
0.014037          94.99265651          574.6159063          54584.29141
0.014038          94.8612251          585.7374886          55563.77576
0.014039          94.73024076          596.6100129          56517.01016
0.01404          94.59957605          607.2675073          57447.24874
0.014041          94.62451759          617.6739027          58447.09507
0.014042          94.49693266          627.8249942          59327.5362
0.014043          94.36979428          637.7407196          60183.46051
0.014044          94.24322486          647.4203482          61014.98145
0.014045          94.11720631          656.8568657          61821.53315
0.014046          93.99171343          666.0544062          62603.59488
0.014047          93.86679735          675.0113912          63361.15747
0.014048          93.74256292          683.7223367          64093.88417
0.014049          93.61896191          692.1929308          64802.38362
0.01405          93.49586944          700.4531056          65489.47211
0.014051          93.37369279          708.4235926          66148.1269
0.014052          93.25204803          716.1765303          66784.9282
0.014053          93.13115177          723.6960684          67398.64838
0.014054          93.0110192          730.9776055          67988.9721
0.014055          92.89163471          738.0242823          68556.28204
0.014056          92.772944          744.841513          69101.13997
0.014057          92.65508662          751.4232961          69623.19059
0.014058          92.53806073          757.7716356          70122.71763
0.014059          92.42186223          763.8895316          70600.09305
0.01406          92.30636872          769.8004457          71057.48378
0.014061          92.1919134          775.4435603          71489.62556
0.014062          92.07829246          780.8711193          71901.2793
0.014063          91.96554081          786.0797665          72292.25085
0.014064          91.85362465          791.0676054          72662.4269
0.014065          91.74266597          795.8308255          73011.64159
0.014066          91.63266957          800.3714887          73340.17616
0.014067          91.52362182          804.6924392          73648.36649
0.014068          91.41546768          808.7977907          73936.6283
0.014069          91.30832305          812.6847561          74204.88225
0.01407          91.20211767          816.3736291          74455.00378
0.014071          91.0970108          819.8155752          74682.74831
0.014072          90.99293162          823.0544527          74892.13753
0.014073          90.88985131          826.0891524          75083.12023
0.014074          90.7878142          828.9152489          75255.4036
0.014075          90.68675846          831.5360317          75409.30726
0.014076          90.5868073          833.9504464          75544.90839
0.014077          90.48795415          836.1606685          75662.46823
0.014078          90.39018462          838.1691625          75762.26534
0.014079          90.2935109          839.97774          75844.53922
0.01408          90.19780253          841.6056703          75910.98206
0.014081          90.10341937          843.0042573          75957.56613
0.014082          90.010113          844.2183349          75988.18772
0.014083          89.91785291          845.2463263          76002.73484
0.014084          89.82676434          846.0832206          76000.91807
0.014085          89.73685367          846.7312386          75982.99726
0.014086          89.64809678          847.1926031          75949.20447
0.014087          89.56045051          847.4694101          75899.74216
0.014088          89.47400686          847.5632574          75834.88071
0.014089          89.38875965          847.4763928          75754.86359
0.01409          89.3046          847.2258383          75661.1646
0.014091          89.22177654          846.7690853          75550.24211
0.014092          89.1401326          846.1470194          75425.65751
0.014093          89.05966402          845.3578015          75287.28178
0.014094          88.9804026          844.3981819          75134.89018
0.014095          88.90230073          843.2695515          74968.60326
0.014096          88.82544141          841.9750307          74788.80376
0.014097          88.74982697          840.5168495          74595.72496
0.014098          88.67544027          838.8968073          74389.54373
0.014099          88.60222853          837.1158292          74170.328
0.0141          88.53017123          835.1909935          73939.60166
0.014101          88.45959992          833.0863428          73694.48458
0.014102          88.39013091          830.8341814          73437.54206
0.014103          88.32189414          828.4365624          73169.08637
0.014104          88.25491737          825.8908458          72888.92835
0.014105          88.18918359          823.1985627          72597.20918
0.014106          88.12465101          820.3600983          72293.94737
0.014107          88.06139181          817.3805466          71979.66857
0.014108          87.9993958          814.2619439          71654.55909
0.014109          87.93864812          811.005706          71318.7454
0.01411          87.87903675          807.62535          70973.33781
0.014111          87.82084923          804.087757          70615.66968
0.014112          87.7638759          800.4279926          70248.66301
0.014113          87.70811661          796.6439295          69872.13867
0.014114          87.65357265          792.7310219          69485.70622
0.014115          87.60028995          788.6953953          69089.94531
0.014116          87.54826843          784.5391229          68685.04173
0.014117          87.49748685          780.2633947          68271.08612
0.014118          87.44791926          775.8675382          67848.00184
0.014119          87.39960574          771.3583066          67416.41188
0.01412          87.3524337          766.746892          66977.20705
0.014121          87.30667717          762.0040065          66528.0378
0.014122          87.26211099          757.1611859          66071.48344
0.014123          87.21873858          752.216186          65607.34688
0.014124          87.17658857          747.1676534          65135.52711
0.014125          87.13565868          742.0178019          64656.20992
0.014126          87.09592325          736.7654719          64169.26899
0.014127          87.05741839          731.4182552          63675.38506
0.014128          87.02013168          725.9780097          63174.702
0.014129          86.9840445          720.4455169          62667.2649
0.01413          86.94904413          714.8276573          62153.58152
0.014131          86.91544933          709.1093619          61632.55881
0.014132          86.88298452          703.3104973          61105.71505
0.014133          86.85164892          697.4275519          60572.73288
0.014134          86.82150261          691.4656664          60034.08816
0.014135          86.7925393          685.4265621          59489.91183
0.014136          86.76474502          679.3108711          58940.23452
0.014137          86.73811214          673.1207403          58385.22226
0.014138          86.71261666          666.8542758          57824.67919
0.014139          86.68828308          660.5200187          57259.34636
0.01414          86.66500319          654.1250712          56689.75138
0.014141          86.64302593          647.6496913          56114.329
0.014142          86.62213525          641.1176761          55534.98205
0.014143          86.60233334          634.5267622          54951.49817
0.014144          86.58364173          627.8765566          54363.83883
0.014145          86.56604995          621.1648591          53771.78822
0.014146          86.54956296          614.4006363          53176.10655
0.014147          86.53416593          607.5853882          52576.8948
0.014148          86.51985709          600.7193527          51974.15255
0.014149          86.50660897          593.8001044          51367.63344
0.01415          86.4943471          586.8403634          50758.37408
0.014151          86.48332346          579.8329353          50145.8793
0.014152          86.47328951          572.7825744          49530.39338
0.014153          86.46426139          565.6889674          48911.87874
0.014154          86.45626924          558.5594554          48290.96666
0.014155          86.44930365          551.3954769          47667.75501
0.014156          86.44334924          544.1970116          47042.21233
0.014157          86.43839306          536.961273          46414.06957
0.014158          86.43443851          529.6976435          45784.1184
0.014159          86.43146822          522.4074077          45152.43926
0.01416          86.42939413          515.0924635          44519.12954
0.014161          86.42844481          507.7442248          43883.54371
0.014162          86.42840269          500.3784488          43246.91007
0.014163          86.42927819          492.9929597          42609.02566
0.014164          86.43109531          485.5835256          41969.51598
0.014165          86.43383446          478.1595507          41329.16345
0.014166          86.43749345          470.7222238          40688.04914
0.014167          86.44205381          463.271259          40046.1191
0.014168          86.4475117          455.8084799          39403.5089
0.014169          86.45385774          448.3307891          38759.92626
0.01417          86.46101103          440.8479358          38116.15824
0.014171          86.46915721          433.3620985          37472.45542
0.014172          86.47812297          425.8640685          36827.92528
0.014173          86.48790426          418.3664774          36183.63984
0.014174          86.49851648          410.8695617          35539.60755
0.014175          86.50994923          403.3729266          34895.7714
0.014176          86.52220074          395.8733301          34251.83173
0.014177          86.53524599          388.380091          33608.56671
0.014178          86.5490755          380.894113          32966.03334
0.014179          86.56367977          373.4149096          32324.16866
0.01418          86.57899952          365.9395536          31682.68044
0.014181          86.59518995          358.4782691          31042.49381
0.014182          86.61207942          351.0285574          30403.31329
0.014183          86.62968284          343.5920998          29765.27463
0.014184          86.6480167          336.1652617          29128.05321
0.014185          86.66705351          328.7571319          28492.41194
0.014186          86.68678365          321.3685015          27858.40176
0.014187          86.7072024          313.9987064          27225.94939
0.014188          86.72831068          306.6443962          26594.75046
0.014189          86.75007203          299.314491          25965.55365
0.01419          86.77242624          292.0074425          25338.19427
0.014191          86.79554363          284.7245204          24712.81953
0.014192          86.81924274          277.4701215          24089.74583
0.014193          86.84353657          270.2425831          23468.82165
0.014194          86.86843512          263.043394          22850.16801
0.014195          86.89394751          255.8691665          22233.48192
0.014196          86.920035          248.7285264          21619.49222
0.014197          86.94668954          241.6220063          21008.23357
0.014198          86.9739          234.5488257          20399.62611
0.014199          87.00165951          227.5101727          19793.76258
0.0142          87.02992364          220.5006474          19190.15451
0.014201          87.05879441          213.5364588          18590.22667
0.014202          87.08814777          206.608968          17993.19234
0.014203          87.11800229          199.7154947          17398.81492
0.014204          87.14833644          192.8647993          16807.84642
0.014205          87.17914491          186.0572698          16220.31369
0.014206          87.21042313          179.2920371          15636.13442
0.014207          87.24217663          172.5657369          15055.0105
0.014208          87.27436325          165.8862962          14477.62087
0.014209          87.30697258          159.2540283          13903.98708
0.01421          87.33997166          152.6638468          13333.65605
0.014211          87.37347326          146.1248229          12767.43331
0.014212          87.40732888          139.6351309          12205.13381
0.014213          87.4415644          133.1935367          11646.65122
0.014214          87.4761751          126.8018489          11092.14074
0.014215          87.51117471          120.4567942          10541.31556
0.014216          87.54651695          114.1657386          9994.81277
0.014217          87.5821895          107.928864          9452.64622
0.014218          87.61819757          101.7451946          8914.73056
0.014219          87.65455425          95.61152566          8380.78566
0.01422          87.69118168          89.53006864          7850.99751
0.014221          87.72813861          83.51698798          7326.7899
0.014222          87.76540338          77.55109285          6806.30295
0.014223          87.80292547          71.64312896          6290.47631
0.014224          87.84070327          65.79437964          5779.42458
0.014225          87.87874035          60.00383062          5273.06105
0.014226          87.91702069          54.27211471          4771.44263
0.014227          87.95556258          48.59616062          4274.30265
0.014228          87.99432139          42.98240735          3782.20777
0.014229          88.03328216          37.43084626          3295.16025
